2.70000,0.00000,-0.00003,-0.00259,0.00000,75.00000,0.00000
2.80000,0.00000,-0.00002,-0.00252,0.00000,75.00000,0.00000
2.90000,0.00000,-0.00002,-0.00245,0.00000,75.00000,0.00000
3.00000,0.00000,-0.00002,-0.00238,0.00000,75.00000,0.00000
3.10000,0.00000,-0.00002,-0.00232,0.00000,75.00000,0.00000
3.20000,0.00000,-0.00002,-0.00225,0.00000,75.00000,0.00000
3.30000,0.00000,-0.00002,-0.00219,0.00000,75.00000,0.00000
3.40000,0.00000,-0.00002,-0.00213,0.00000,75.00000,0.00000
3.50000,0.00000,-0.00002,-0.00207,0.00000,75.00000,0.00000
3.60000,0.00000,-0.00002,-0.00201,0.00000,75.00000,0.00000
3.70000,0.00000,-0.00002,-0.00196,0.00000,75.00000,0.00000
3.80000,0.00000,-0.00002,-0.00190,0.00000,75.00000,0.00000
3.90000,0.00000,-0.00002,-0.00185,0.00000,75.00000,0.00000
4.00000,0.00000,-0.00002,-0.00180,0.00000,75.00000,0.00000
4.10000,0.00000,-0.00002,-0.00175,0.00000,75.00000,0.00000
4.20000,0.00000,-0.00002,-0.00170,0.00000,75.00000,0.00000
4.30000,0.00000,-0.00002,-0.00165,0.00000,75.00000,0.00000
4.40000,0.00000,-0.00002,-0.00161,0.00000,75.00000,0.00000
4.50000,0.00000,-0.00002,-0.00156,0.00000,75.00000,0.00000
4.60000,0.00000,-0.00002,-0.00152,0.00000,75.00000,0.00000
4.70000,0.00000,-0.00001,-0.00148,0.00000,75.00000,0.00000
4.80000,0.00000,-0.00001,-0.00143,0.00000,75.00000,0.00000
4.90000,0.00000,-0.00001,-0.00139,0.00000,75.00000,0.00000
5.00000,0.00000,-0.00001,-0.00136,0.00000,75.00000,0.00000
5.10000,0.00000,-0.00001,-0.00132,0.00000,75.00000,0.00000
5.20000,0.00000,-0.00001,-0.00128,0.00000,75.00000,0.00000
5.30000,0.00000,-0.00001,-0.00125,0.00000,75.00000,0.00000
5.40000,0.00000,-0.00001,-0.00121,0.00000,75.00000,0.00000
5.50000,0.00000,-0.00001,-0.00118,0.00000,75.00000,0.00000
5.60000,0.00000,-0.00001,-0.00115,0.00000,75.00000,0.00000
5.70000,0.00000,-0.00001,-0.00111,0.00000,75.00000,0.00000
5.80000,0.00000,-0.00001,-0.00108,0.00000,75.00000,0.00000
5.90000,0.00000,-0.00001,-0.00105,0.00000,75.00000,0.00000
6.00000,0.00000,-0.00001,-0.00102,0.00000,75.00000,0.00000
6.10000,0.00000,-0.00001,-0.00100,0.00000,75.00000,0.00000
6.20000,0.00000,-0.00001,-0.00097,0.00000,75.00000,0.00000
6.30000,0.00000,-0.00001,-0.00094,0.00000,75.00000,0.00000
6.40000,0.00000,-0.00001,-0.00091,0.00000,75.00000,0.00000
6.50000,0.00000,-0.00001,-0.00089,0.00000,75.00000,0.00000
6.60000,0.00000,-0.00001,-0.00086,0.00000,75.00000,0.00000
6.70000,0.00000,-0.00001,-0.00084,0.00000,75.00000,0.00000
6.80000,0.00000,-0.00001,-0.00082,0.00000,75.00000,0.00000
6.90000,0.00000,-0.00001,-0.00079,0.00000,75.00000,0.00000
7.00000,0.00000,-0.00001,-0.00077,0.00000,75.00000,0.00000
7.10000,0.00000,-0.00001,-0.00075,0.00000,75.00000,0.00000
7.20000,0.00000,-0.00001,-0.00073,0.00000,75.00000,0.00000
7.30000,0.00000,-0.00001,-0.00071,0.00000,75.00000,0.00000
7.40000,0.00000,-0.00001,-0.00069,0.00000,75.00000,0.00000
7.50000,0.00000,-0.00001,-0.00067,0.00000,75.00000,0.00000
7.60000,0.00000,-0.00001,-0.00065,0.00000,75.00000,0.00000
7.70000,0.00000,-0.00001,-0.00063,0.00000,75.00000,0.00000
7.80000,0.00000,-0.00001,-0.00062,0.00000,75.00000,0.00000
7.90000,0.00000,-0.00001,-0.00060,0.00000,75.00000,0.00000
8.00000,0.00000,-0.00001,-0.00058,0.00000,75.00000,0.00000
8.10000,0.00000,-0.00001,-0.00057,0.00000,75.00000,0.00000
8.20000,0.00000,-0.00001,-0.00055,0.00000,75.00000,0.00000
8.30000,0.00000,-0.00001,-0.00054,0.00000,75.00000,0.00000
8.40000,0.00000,-0.00001,-0.00052,0.00000,75.00000,0.00000
8.50000,0.00000,-0.00001,-0.00051,0.00000,75.00000,0.00000
8.60000,0.00000,-0.00001,-0.00049,0.00000,75.00000,0.00000
8.70000,0.00000,-0.00001,-0.00048,0.00000,75.00000,0.00000
8.80000,0.00000,-0.00001,-0.00047,0.00000,75.00000,0.00000
8.90000,0.00000,0.00000,-0.00045,0.00000,75.00000,0.00000
9.00000,0.00000,0.00000,-0.00044,0.00000,75.00000,0.00000
9.10000,0.00000,0.00000,-0.00043,0.00000,75.00000,0.00000
9.20000,0.00000,0.00000,-0.00042,0.00000,75.00000,0.00000
9.30000,0.00000,0.00000,-0.00040,0.00000,75.00000,0.00000
9.40000,0.00000,0.00000,-0.00039,0.00000,75.00000,0.00000
9.50000,0.00000,0.00000,-0.00038,0.00000,75.00000,0.00000
9.60000,0.00000,0.00000,-0.00037,0.00000,75.00000,0.00000
9.70000,0.00000,0.00000,-0.00036,0.00000,75.00000,0.00000
9.80000,0.00000,0.00000,-0.00035,0.00000,75.00000,0.00000
9.90000,0.00000,0.00000,-0.00034,0.00000,75.00000,0.00000
10.00000,0.00000,0.00000,-0.00033,0.00000,75.00000,0.00000
10.10000,0.00000,0.00000,-0.00032,0.00000,75.00000,0.00000
10.20000,0.00000,0.00000,-0.00031,0.00000,75.00000,0.00000
10.30000,0.00000,0.00000,-0.00031,0.00000,75.00000,0.00000
10.40000,0.00000,0.00000,-0.00030,0.00000,75.00000,0.00000
10.50000,0.00000,0.00000,-0.00029,0.00000,75.00000,0.00000
10.60000,0.00000,0.00000,-0.00028,0.00000,75.00000,0.00000
10.70000,0.00000,0.00000,-0.00027,0.00000,75.00000,0.00000
10.80000,0.00000,0.00000,-0.00027,0.00000,75.00000,0.00000
10.90000,0.00000,0.00000,-0.00026,0.00000,75.00000,0.00000
11.00000,0.00000,0.00000,-0.00025,0.00000,75.00000,0.00000
11.10000,0.00000,0.00000,-0.00024,0.00000,75.00000,0.00000
11.20000,0.00000,0.00000,-0.00024,0.00000,75.00000,0.00000
11.30000,0.00000,0.00000,-0.00023,0.00000,75.00000,0.00000
11.40000,0.00000,0.00000,-0.00022,0.00000,75.00000,0.00000
11.50000,0.00000,0.00000,-0.00022,0.00000,75.00000,0.00000
11.60000,0.00000,0.00000,-0.00021,0.00000,75.00000,0.00000
11.70000,0.00000,0.00000,-0.00021,0.00000,75.00000,0.00000
11.80000,0.00000,0.00000,-0.00020,0.00000,75.00000,0.00000
11.90000,0.00000,0.00000,-0.00019,0.00000,75.00000,0.00000
12.00000,0.00000,0.00000,-0.00019,0.00000,75.00000,0.00000
12.10000,0.00000,0.00000,-0.00018,0.00000,75.00000,0.00000
12.20000,0.00000,0.00000,-0.00018,0.00000,75.00000,0.00000
12.30000,0.00000,0.00000,-0.00017,0.00000,75.00000,0.00000
12.40000,0.00000,0.00000,-0.00017,0.00000,75.00000,0.00000
12.50000,0.00000,0.00000,-0.00016,0.00000,75.00000,0.00000
12.60000,0.00000,0.00000,-0.00016,0.00000,75.00000,0.00000
12.70000,0.00000,0.00000,-0.00016,0.00000,75.00000,0.00000
12.80000,0.00000,0.00000,-0.00015,0.00000,75.00000,0.00000
12.90000,0.00000,0.00000,-0.00015,0.00000,75.00000,0.00000
13.00000,0.00000,0.00000,-0.00014,0.00000,75.00000,0.00000
13.10000,0.00000,0.00000,-0.00014,0.00000,75.00000,0.00000
13.20000,0.00000,0.00000,-0.00014,0.00000,75.00000,0.00000
13.30000,0.00000,0.00000,-0.00013,0.00000,75.00000,0.00000
13.40000,0.00000,0.00000,-0.00013,0.00000,75.00000,0.00000
13.50000,0.00000,0.00000,-0.00012,0.00000,75.00000,0.00000
13.60000,0.00000,0.00000,-0.00012,0.00000,75.00000,0.00000
13.70000,0.00000,0.00000,-0.00012,0.00000,75.00000,0.00000
13.80000,0.00000,0.00000,-0.00011,0.00000,75.00000,0.00000
13.90000,0.00000,0.00000,-0.00011,0.00000,75.00000,0.00000
14.00000,0.00000,0.00000,-0.00011,0.00000,75.00000,0.00000
14.10000,0.00000,0.00000,-0.00011,0.00000,75.00000,0.00000
14.20000,0.00000,0.00000,-0.00010,0.00000,75.00000,0.00000
14.30000,0.00000,0.00000,-0.00010,0.00000,75.00000,0.00000
14.40000,0.00000,0.00000,-0.00010,0.00000,75.00000,0.00000
14.50000,0.00000,0.00000,-0.00009,0.00000,75.00000,0.00000
14.60000,0.00000,0.00000,-0.00009,0.00000,75.00000,0.00000
14.70000,0.00000,0.00000,-0.00009,0.00000,75.00000,0.00000
14.80000,0.00000,0.00000,-0.00009,0.00000,75.00000,0.00000
14.90000,0.00000,0.00000,-0.00008,0.00000,75.00000,0.00000
15.00000,0.00000,0.00000,-0.00008,0.00000,75.00000,0.00000
15.10000,0.00000,0.00000,-0.00008,0.00000,75.00000,0.00000
15.20000,0.00000,0.00000,-0.00008,0.00000,75.00000,0.00000
15.30000,0.00000,0.00000,-0.00008,0.00000,75.00000,0.00000
15.40000,0.00000,0.00000,-0.00007,0.00000,75.00000,0.00000
15.50000,0.00000,0.00000,-0.00007,0.00000,75.00000,0.00000
15.60000,0.00000,0.00000,-0.00007,0.00000,75.00000,0.00000
15.70000,0.00000,0.00000,-0.00007,0.00000,75.00000,0.00000
15.80000,0.00000,0.00000,-0.00007,0.00000,75.00000,0.00000
15.90000,0.00000,0.00000,-0.00006,0.00000,75.00000,0.00000
16.00000,0.00000,0.00000,-0.00006,0.00000,75.00000,0.00000
16.10000,0.00000,0.00000,-0.00006,0.00000,75.00000,0.00000
16.20000,0.00000,0.00000,-0.00006,0.00000,75.00000,0.00000
16.30000,0.00000,0.00000,-0.00006,0.00000,75.00000,0.00000
16.40000,0.00000,0.00000,-0.00006,0.00000,75.00000,0.00000
16.50000,0.00000,0.00000,-0.00005,0.00000,75.00000,0.00000
16.60000,0.00000,0.00000,-0.00005,0.00000,75.00000,0.00000
16.70000,0.00000,0.00000,-0.00005,0.00000,75.00000,0.00000
16.80000,0.00000,0.00000,-0.00005,0.00000,75.00000,0.00000
16.90000,0.00000,0.00000,-0.00005,0.00000,75.00000,0.00000
17.00000,0.00000,0.00000,-0.00005,0.00000,75.00000,0.00000
17.10000,0.00000,0.00000,-0.00005,0.00000,75.00000,0.00000
17.20000,0.00000,0.00000,-0.00004,0.00000,75.00000,0.00000
17.30000,0.00000,0.00000,-0.00004,0.00000,75.00000,0.00000
17.40000,0.00000,0.00000,-0.00004,0.00000,75.00000,0.00000
17.50000,0.00000,0.00000,-0.00004,0.00000,75.00000,0.00000
17.60000,0.00000,0.00000,-0.00004,0.00000,75.00000,0.00000
17.70000,0.00000,0.00000,-0.00004,0.00000,75.00000,0.00000
17.80000,0.00000,0.00000,-0.00004,0.00000,75.00000,0.00000
17.90000,0.00000,0.00000,-0.00004,0.00000,75.00000,0.00000
18.00000,0.00000,0.00000,-0.00004,0.00000,75.00000,0.00000
18.10000,0.00000,0.00000,-0.00003,0.00000,75.00000,0.00000
18.20000,0.00000,0.00000,-0.00003,0.00000,75.00000,0.00000
18.30000,0.00000,0.00000,-0.00003,0.00000,75.00000,0.00000
18.40000,0.00000,0.00000,-0.00003,0.00000,75.00000,0.00000
18.50000,0.00000,0.00000,-0.00003,0.00000,75.00000,0.00000
18.60000,0.00000,0.00000,-0.00003,0.00000,75.00000,0.00000
18.70000,0.00000,0.00000,-0.00003,0.00000,75.00000,0.00000
18.80000,0.00000,0.00000,-0.00003,0.00000,75.00000,0.00000
18.90000,0.00000,0.00000,-0.00003,0.00000,75.00000,0.00000
19.00000,0.00000,0.00000,-0.00003,0.00000,75.00000,0.00000
19.10000,0.00000,0.00000,-0.00003,0.00000,75.00000,0.00000
19.20000,0.00000,0.00000,-0.00003,0.00000,75.00000,0.00000
19.30000,0.00000,0.00000,-0.00002,0.00000,75.00000,0.00000
19.40000,0.00000,0.00000,-0.00002,0.00000,75.00000,0.00000
19.50000,0.00000,0.00000,-0.00002,0.00000,75.00000,0.00000
19.60000,0.00000,0.00000,-0.00002,0.00000,75.00000,0.00000
19.70000,0.00000,0.00000,-0.00002,0.00000,75.00000,0.00000
19.80000,0.00000,0.00000,-0.00002,0.00000,75.00000,0.00000
19.90000,0.00000,0.00000,-0.00002,0.00000,75.00000,0.00000
20.00000,0.00000,0.00000,-0.00002,0.00000,75.00000,0.00000
20.10000,0.30000,0.08412,23.44322,25.01311,75.00000,0.22602
20.20000,0.60000,0.31310,41.36644,47.29242,75.00000,0.66102
20.30000,0.90000,0.55695,68.13028,65.18596,74.99999,1.48038
20.40000,1.20000,0.81138,92.46420,74.60028,74.99999,2.28910
20.50000,1.50000,1.08786,120.30488,81.78084,74.99995,3.24340
20.60000,1.80000,1.36991,149.30165,86.47087,74.99991,4.25055
20.70000,2.10000,1.65846,178.80703,89.39437,74.99985,5.25584
20.80000,2.40000,1.95145,209.07789,91.39280,74.99977,6.27845
20.90000,2.70000,2.24674,239.66999,92.64627,74.99968,7.29460
21.00000,3.00001,2.54384,270.52366,93.45013,74.99956,8.30474
21.10000,3.29001,2.83946,300.80043,93.13016,74.99942,9.18839
21.20000,3.58001,3.13063,331.33398,92.64006,74.99927,10.08058
21.30000,3.87001,3.42176,361.74157,92.30095,74.99909,10.96934
21.40000,4.16001,3.71248,392.24896,92.14802,74.99890,11.87985
21.50000,4.45001,4.00283,422.73857,92.04718,74.99870,12.79478
21.60000,4.74001,4.29303,453.28342,92.00241,74.99848,13.71779
21.70000,5.03001,4.58311,483.90377,91.98876,74.99825,14.64782
21.80000,5.32001,4.87319,514.53476,91.98678,74.99799,15.58020
21.90000,5.61001,5.16322,545.16152,91.99251,74.99771,16.51456
22.00000,5.90001,5.45324,575.78521,92.00335,74.99742,17.45051
22.10000,6.17001,5.73964,604.90567,90.31080,74.99711,17.93464
22.20000,6.44001,6.01521,634.01418,88.19494,74.99678,18.40068
22.30000,6.71001,6.28865,662.99401,87.20548,74.99645,19.04112
22.40000,6.98001,6.56034,691.75157,86.68893,74.99610,19.76321
22.50000,7.25001,6.83120,720.36679,86.43489,74.99574,20.53062
22.60000,7.52001,7.10162,748.91357,86.31708,74.99538,21.32381
22.70000,7.79001,7.37182,777.42451,86.26859,74.99500,22.13114
22.80000,8.06001,7.64191,805.91749,86.25518,74.99459,22.94639
22.90000,8.33001,7.91195,834.40152,86.25937,74.99419,23.76624
23.00000,8.60001,8.18196,862.88123,86.27241,74.99375,24.58896
23.10000,8.89002,8.45474,892.86840,88.01416,74.99331,26.07037
23.20000,9.18002,8.73845,923.06869,90.44195,74.99285,27.65017
23.30000,9.47002,9.02548,953.17023,91.44039,74.99236,28.85577
23.40000,9.76002,9.31414,983.56056,91.91616,74.99184,29.93122
23.50000,10.05002,9.60353,1014.07806,92.14211,74.99131,30.94223
23.60000,10.34002,9.89325,1044.65455,92.25646,74.99075,31.92416
23.70000,10.63002,10.18312,1075.25725,92.32135,74.99017,32.89344
23.80000,10.92002,10.47305,1105.87174,92.36476,74.98958,33.85776
23.90000,11.21002,10.76300,1136.49162,92.39914,74.98896,34.82069
24.00000,11.50002,11.05297,1167.11402,92.42995,74.98833,35.78384
24.10000,11.78002,11.34178,1196.96734,91.59244,74.98768,36.30645
24.20000,12.06002,11.62516,1226.61481,90.33336,74.98702,36.73755
24.30000,12.34002,11.90642,1256.41281,89.87705,74.98634,37.47003
24.40000,12.62002,12.18691,1286.06629,89.71490,74.98565,38.30460
24.50000,12.90002,12.46709,1315.65845,89.66754,74.98495,39.18140
24.60000,13.18002,12.74714,1345.22653,89.66708,74.98424,40.07667
24.70000,13.46002,13.02714,1374.78524,89.68565,74.98351,40.98038
24.80000,13.74002,13.30712,1404.34042,89.71206,74.98275,41.88842
24.90000,14.02002,13.58709,1433.89438,89.74188,74.98199,42.79911
25.00000,14.30002,13.86706,1463.44806,89.77334,74.98121,43.71181
25.10000,14.56002,14.14501,1491.42594,88.06534,74.98041,43.52710
25.20000,14.82003,14.41217,1518.80321,85.41309,74.97959,43.07077
25.30000,15.08003,14.67444,1546.66280,84.47159,74.97878,43.43839
25.40000,15.34003,14.93524,1574.26245,84.17383,74.97797,44.08591
25.50000,15.60003,15.19552,1601.73899,84.08564,74.97717,44.82191
25.60000,15.86003,15.45559,1629.17397,84.07431,74.97634,45.51277
25.70000,16.12003,15.71559,1656.59440,84.09156,74.97551,46.21787
25.80000,16.38003,15.97557,1684.00970,84.11947,74.97466,46.92901
25.90000,16.64003,16.23553,1711.42334,84.15149,74.97379,47.64314
26.00000,16.90003,16.49549,1738.83659,84.18528,74.97292,48.35915
26.10000,16.94003,16.73545,1748.56530,65.02489,74.97203,35.18056
26.20000,16.98003,16.85736,1749.80640,34.72476,74.97113,18.95789
26.30000,17.02003,16.92047,1758.30839,24.03382,74.97047,13.59262
26.40000,17.06003,16.96801,1764.45173,20.86282,74.97012,12.00317
26.50000,17.10003,17.01066,1769.23521,19.80185,74.96986,11.48130
26.60000,17.14003,17.05157,1773.60115,19.43489,74.96964,11.31786
26.70000,17.18003,17.09188,1777.83374,19.31207,74.96942,11.28095
26.80000,17.22003,17.13198,1782.02009,19.27371,74.96922,11.28783
26.90000,17.26003,17.17201,1786.19032,19.26424,74.96901,11.30972
27.00000,17.30003,17.21201,1790.35501,19.26465,74.96880,11.33678
27.10000,17.38003,17.25558,1797.75783,22.75981,74.96859,13.87602
27.20000,17.46003,17.32060,1806.76141,28.30449,74.96838,17.04603
27.30000,17.54003,17.39646,1814.32899,30.25663,74.96812,18.14745
27.40000,17.62003,17.47513,1822.31424,30.83080,74.96780,18.53540
27.50000,17.70003,17.55466,1830.54830,31.02760,74.96746,18.72743
27.60000,17.78003,17.63449,1838.85730,31.10305,74.96712,18.85497
27.70000,17.86003,17.71442,1847.18956,31.13622,74.96677,18.95993
27.80000,17.94003,17.79439,1855.52982,31.15495,74.96642,19.05722
27.90000,18.02003,17.87437,1863.87287,31.16885,74.96606,19.15198
28.00000,18.10003,17.95435,1872.21691,31.18115,74.96571,19.24595
28.10000,18.36003,18.05000,1895.19678,46.91230,74.96535,31.01938
28.20000,18.62003,18.24170,1925.82663,72.02451,74.96499,46.28474
28.30000,18.88003,18.48341,1949.89262,80.86808,74.96441,51.84731
28.40000,19.14003,18.73787,1975.71043,83.35246,74.96355,53.92579
28.50000,19.40003,18.99596,2002.65580,84.15789,74.96258,55.09107
28.60000,19.66003,19.25529,2029.93143,84.45448,74.96157,55.97039
28.70000,19.92003,19.51504,2057.30178,84.57903,74.96054,56.75168
28.80000,20.18003,19.77492,2084.70380,84.64660,74.95950,57.50099
28.90000,20.44003,20.03485,2112.11720,84.69605,74.95844,58.24084
29.00000,20.70003,20.29479,2139.53480,84.74001,74.95737,58.97861
29.10000,20.80003,20.54187,2153.67029,70.78762,74.95628,47.40933
29.20000,20.90004,20.70436,2159.52808,48.08983,74.95518,32.81405
29.30000,21.00004,20.81937,2172.44621,40.21973,74.95429,28.32531
29.40000,21.10004,20.92317,2184.30157,38.32247,74.95368,27.35610
29.50000,21.20004,21.02438,2195.13509,37.81390,74.95315,27.18113
29.60000,21.30004,21.12477,2205.67955,37.65943,74.95264,27.21589
29.70000,21.40004,21.22487,2216.15560,37.62060,74.95213,27.32086
29.80000,21.50004,21.32489,2226.61148,37.62016,74.95162,27.44918
29.90000,21.60004,21.42488,2237.06056,37.63166,74.95111,27.58481
30.00000,21.70004,21.52486,2247.50750,37.64683,74.95060,27.72277
30.10000,21.77004,21.62249,2255.44237,35.03793,74.95009,25.60976
30.20000,21.84004,21.70431,2261.70626,30.76204,74.94957,22.77013
30.30000,21.91004,21.77703,2269.42829,29.29360,74.94909,21.89095
30.40000,21.98004,21.84765,2276.99175,28.96630,74.94867,21.75441
30.50000,22.05004,21.91783,2284.36193,28.89131,74.94826,21.77637
30.60000,22.12004,21.98789,2291.67766,28.87519,74.94785,21.83674
30.70000,22.19004,22.05789,2298.98171,28.87804,74.94745,21.90993
30.80000,22.26004,22.12788,2306.28256,28.88730,74.94704,21.98747
30.90000,22.33004,22.19787,2313.58235,28.89853,74.94663,22.06639
31.00000,22.40004,22.26785,2320.88182,28.91037,74.94622,22.14579
31.10000,22.41004,22.33324,2323.12183,23.67014,74.94581,17.30580
31.20000,22.42004,22.36709,2321.83097,15.05722,74.94540,11.08024
31.30000,22.43004,22.38242,2323.64229,12.09429,74.94508,9.13208
31.40000,22.44004,22.39358,2325.21041,11.44518,74.94486,8.71796
31.50000,22.45004,22.40394,2326.38982,11.28917,74.94470,8.61779
31.60000,22.46004,22.41406,2327.45922,11.23999,74.94453,8.58826
31.70000,22.47004,22.42410,2328.50669,11.22500,74.94437,8.58213
31.80000,22.48004,22.43411,2329.54850,11.22172,74.94421,8.58394
31.90000,22.49004,22.44411,2330.58834,11.22202,74.94405,8.58816
32.00000,22.50004,22.45410,2331.62754,11.22333,74.94389,8.59305
32.10000,22.46004,22.46030,2328.42706,6.84756,74.94373,4.55033
32.20000,22.42004,22.44021,2322.20537,-0.35744,74.94357,-0.46440
32.30000,22.38004,22.40453,2318.65716,-2.85402,74.94348,-1.68808
32.40000,22.34004,22.36539,2314.96387,-3.38138,74.94349,-1.93695
32.50000,22.30004,22.32566,2310.93884,-3.50492,74.94352,-1.99519
32.60000,22.26004,22.28576,2306.81955,-3.54934,74.94356,-2.01456
32.70000,22.22004,22.24580,2302.68305,-3.56869,74.94359,-2.02107
32.80000,22.18004,22.20581,2298.54246,-3.57923,74.94363,-2.02313
32.90000,22.14004,22.16583,2294.40044,-3.58714,74.94367,-2.02387
33.00000,22.10004,22.12584,2290.25795,-3.59431,74.94370,-2.02423
33.10000,22.04004,22.08429,2284.39282,-5.37545,74.94373,-3.22036
33.20000,21.98004,22.03209,2277.33395,-8.28064,74.94377,-4.73252
33.30000,21.92004,21.97374,2271.39233,-9.25562,74.94383,-5.18564
33.40000,21.86004,21.91408,2265.36537,-9.46443,74.94392,-5.26997
33.50000,21.80004,21.85420,2259.20426,-9.52124,74.94402,-5.28393
33.60000,21.74004,21.79425,2253.00746,-9.54683,74.94412,-5.28268
33.70000,21.68004,21.73428,2246.80413,-9.56206,74.94421,-5.27622
33.80000,21.62004,21.67429,2240.59915,-9.57368,74.94432,-5.26796
33.90000,21.56004,21.61431,2234.39360,-9.58422,74.94442,-5.25914
34.00000,21.50004,21.55432,2228.18790,-9.59444,74.94451,-5.25013
34.10000,21.44004,21.49433,2221.98217,-9.60455,74.94461,-5.24104
34.20000,21.38004,21.43435,2215.77646,-9.61461,74.94470,-5.23189
34.30000,21.32004,21.37436,2209.57078,-9.62464,74.94480,-5.22269
34.40000,21.26004,21.31437,2203.36513,-9.63464,74.94489,-5.21345
34.50000,21.20004,21.25438,2197.15952,-9.64461,74.94499,-5.20416
34.60000,21.14004,21.19440,2190.95393,-9.65456,74.94508,-5.19483
34.70000,21.08004,21.13441,2184.74838,-9.66449,74.94518,-5.18546
34.80000,21.02004,21.07442,2178.54286,-9.67439,74.94527,-5.17604
34.90000,20.96004,21.01443,2172.33737,-9.68427,74.94537,-5.16659
35.00000,20.90004,20.95445,2166.13192,-9.69412,74.94547,-5.15708
35.10000,20.85004,20.89526,2160.78155,-8.81732,74.94556,-4.58458
35.20000,20.80003,20.84143,2155.98201,-7.38901,74.94566,-3.86743
35.30000,20.75003,20.79059,2150.65811,-6.91750,74.94574,-3.64484
35.40000,20.70003,20.74040,2145.39497,-6.81903,74.94582,-3.59249
35.50000,20.65003,20.69035,2140.19780,-6.79930,74.94588,-3.57517
35.60000,20.60003,20.64034,2135.01811,-6.79822,74.94595,-3.56648
35.70000,20.55003,20.59034,2129.84215,-6.80334,74.94601,-3.56070
35.80000,20.50003,20.54035,2124.66729,-6.81051,74.94608,-3.55586
35.90000,20.45003,20.49036,2119.49281,-6.81830,74.94614,-3.55128
36.00000,20.40003,20.44037,2114.31846,-6.82626,74.94621,-3.54675
36.10000,20.34003,20.38957,2108.29353,-7.72063,74.94627,-4.09225
36.20000,20.28003,20.33339,2101.73617,-9.16158,74.94634,-4.77500
36.30000,20.22003,20.27427,2095.68606,-9.65002,74.94642,-4.97780
36.40000,20.16003,20.21449,2089.56937,-9.76942,74.94650,-5.01629
36.50000,20.10003,20.15457,2083.38734,-9.80875,74.94660,-5.01979
36.60000,20.04003,20.09459,2077.19709,-9.81063,74.94669,-5.00225
36.70000,19.98003,20.03465,2071.03672,-9.75731,74.94679,-4.96021
36.80000,19.92003,19.97478,2064.85564,-9.71775,74.94688,-4.92616
36.90000,19.86003,19.91492,2058.67394,-9.68645,74.94698,-4.89581
37.00000,19.80003,19.85507,2052.49379,-9.65657,74.94707,-4.86612
37.10000,19.52003,19.77660,2028.05597,-28.39519,74.94716,-15.96404
37.20000,19.24003,19.58176,1992.17869,-57.74157,74.94725,-29.44821
37.30000,18.96003,19.32473,1967.68650,-66.33954,74.94755,-32.57355
37.40000,18.68003,19.05451,1941.92665,-67.23152,74.94810,-32.38018
37.50000,18.40003,18.78128,1914.81329,-66.45899,74.94871,-31.49191
37.60000,18.12003,18.50709,1887.37041,-65.21272,74.94930,-30.41351
37.70000,17.84003,18.23263,1859.86121,-63.77367,74.94990,-29.26651
37.80000,17.56003,17.95819,1832.34132,-62.23854,74.95046,-28.09452
37.90000,17.28003,17.68384,1804.82801,-60.63942,74.95101,-26.91907
38.00000,17.00003,17.40964,1777.32748,-58.98568,74.95154,-25.74537
38.10000,16.79003,17.14299,1754.52369,-53.18160,74.95203,-22.52440
38.20000,16.58003,16.90880,1734.08369,-45.38214,74.95252,-19.09319
38.30000,16.37003,16.69137,1712.10290,-41.57469,74.95294,-17.34562
